51.json,timing,186,184,178,190,195,182,178,185,182,177,results,86914174
51_parallel.json,timing,104,101,102,108,101,98,102,104,101,101,results,86914174
34.json,timing,1132,1136,1129,1128,1130,1128,1131,1127,1131,1127,results,593169291
34_parallel.json,timing,901,1144,860,847,847,857,845,854,844,851,results,593169291
37_parallel.json,timing,20,13,14,13,13,12,13,14,15,12,results,1633681
37.json,timing,13,13,13,14,13,13,13,14,13,14,results,1633681
40.json,timing,6,6,6,5,7,6,6,6,7,6,results,28565
40_parallel.json,timing,7,6,6,7,6,5,7,5,5,6,results,28565
49_parallel.json,timing,29,31,31,30,29,28,29,29,30,30,results,18597973
49.json,timing,50,48,51,51,47,50,48,51,48,49,results,18597973
116.json,timing,12,12,13,12,12,13,12,13,12,12,results,986987
116_parallel.json,timing,11,11,10,12,10,11,10,11,10,11,results,986987
97.json,timing,125,127,128,125,125,125,125,127,125,125,results,56359398
97_parallel.json,timing,88,89,90,88,89,89,88,89,90,89,results,56359398
33_parallel.json,timing,9,9,10,9,10,9,9,10,9,9,results,6299
33.json,timing,10,10,10,10,10,10,10,10,10,11,results,6299
29_parallel.json,timing,7,7,10,7,7,7,9,7,7,7,results,595820
29.json,timing,13,11,13,12,11,11,12,11,13,11,results,595820
46_parallel.json,timing,15,16,15,15,15,15,15,15,15,15,results,454094
46.json,timing,16,17,15,16,17,16,15,16,16,15,results,454094
144.json,timing,85,83,86,84,85,86,84,85,82,84,results,18762969
144_parallel.json,timing,37,37,33,33,33,34,35,34,32,33,results,18762969
48.json,timing,11,10,10,10,10,10,10,10,11,10,results,224
48_parallel.json,timing,9,8,8,11,9,8,8,11,8,10,results,224
89_parallel.json,timing,7,7,8,7,8,7,7,7,7,8,results,1356723
89.json,timing,11,10,11,10,11,10,11,10,10,11,results,1356723
77.json,timing,31,31,33,32,30,30,30,30,30,31,results,5982882
77_parallel.json,timing,15,12,12,12,13,14,12,11,12,12,results,5982882
57.json,timing,6,6,5,6,6,5,6,6,6,6,results,5091
57_parallel.json,timing,4,4,4,4,4,3,3,4,3,4,results,5091
86.json,timing,15,14,15,15,15,14,16,14,15,16,results,209182
86_parallel.json,timing,10,10,10,10,9,10,11,10,11,10,results,209182
131_parallel.json,timing,14,14,14,15,18,13,14,14,15,14,results,2863626
131.json,timing,22,22,22,24,22,23,23,23,22,21,results,2863626
90.json,timing,11,10,11,11,11,10,11,11,10,12,results,582617
90_parallel.json,timing,8,9,8,9,8,8,10,8,8,8,results,582617
32_parallel.json,timing,27,24,28,25,26,25,27,26,25,28,results,19402569
32.json,timing,50,48,48,47,48,47,48,48,48,47,results,19402569
117.json,timing,21,21,22,23,21,22,21,22,21,22,results,354388
117_parallel.json,timing,13,12,14,12,12,12,13,12,14,12,results,354388
119_parallel.json,timing,7,7,7,7,8,7,7,8,7,7,results,1936953
119.json,timing,14,14,13,14,12,13,13,13,12,13,results,1936953
25_parallel.json,timing,11,12,10,10,10,12,10,12,10,11,results,176191
25.json,timing,13,12,12,12,12,12,13,12,12,12,results,176191
3_parallel.json,timing,6,6,6,5,6,5,6,6,7,6,results,1458075
3.json,timing,10,10,9,9,9,10,10,9,9,10,results,1458075
84_parallel.json,timing,17,16,18,17,16,17,17,16,19,17,results,10993951
84.json,timing,26,26,26,25,27,25,25,25,26,26,results,10993951
104_parallel.json,timing,24,25,25,27,26,26,25,24,27,24,results,11075893
104.json,timing,41,40,38,40,39,38,40,38,40,39,results,11075893
94_parallel.json,timing,7,6,6,6,6,7,6,7,6,6,results,1100297
94.json,timing,7,7,7,7,7,8,7,7,7,7,results,1100297
118.json,timing,27,27,28,27,27,28,27,26,26,26,results,554302
118_parallel.json,timing,12,14,11,12,12,13,12,17,13,14,results,554302
121.json,timing,18,18,18,17,17,17,18,16,18,17,results,1116000
121_parallel.json,timing,11,12,13,10,11,10,11,11,11,11,results,1116000
128_parallel.json,timing,14,18,16,16,18,16,15,15,15,15,results,454094
128.json,timing,16,16,16,16,17,16,15,16,17,16,results,454094
19_parallel.json,timing,3,3,3,3,3,3,4,3,3,4,results,10895
19.json,timing,3,3,3,3,4,3,3,3,3,3,results,10895
47.json,timing,122,121,121,131,126,121,120,121,127,125,results,60601561
47_parallel.json,timing,81,83,84,82,84,83,82,83,82,83,results,60601561
23.json,timing,5,5,5,10,5,4,4,4,4,4,results,144017
23_parallel.json,timing,3,4,3,3,2,3,3,3,2,2,results,144017
16.json,timing,8,8,8,8,8,8,8,8,8,9,results,245567
16_parallel.json,timing,6,5,5,5,7,5,7,5,5,5,results,245567
110.json,timing,13,12,12,11,11,11,12,11,11,11,results,1104151
110_parallel.json,timing,11,12,11,12,11,11,12,11,10,12,results,1104151
27.json,timing,13,13,13,13,15,13,12,13,13,13,results,42036
27_parallel.json,timing,8,9,8,8,8,8,9,8,9,8,results,42036
61.json,timing,20,21,21,21,19,20,19,20,20,19,results,868310
61_parallel.json,timing,17,16,17,18,17,16,17,17,16,17,results,868310
12.json,timing,11,11,12,11,12,11,12,11,11,11,results,1018612
12_parallel.json,timing,9,9,10,9,8,11,8,9,8,9,results,1018612
108.json,timing,1141,1174,1140,1137,1148,1139,1140,1133,1127,1135,results,593169291
108_parallel.json,timing,840,895,845,848,846,886,848,897,851,853,results,593169291
88_parallel.json,timing,23,16,18,16,17,17,16,16,16,17,results,10223864
88.json,timing,28,28,30,29,29,30,29,28,30,28,results,10223864
42.json,timing,30,29,31,29,29,30,29,30,30,31,results,896180
42_parallel.json,timing,14,11,12,10,13,12,12,12,12,11,results,896180
127_parallel.json,timing,13,12,12,13,12,13,12,11,12,11,results,490921
127.json,timing,16,15,14,15,16,14,15,14,14,15,results,490921
67_parallel.json,timing,13,14,14,12,13,14,12,14,14,13,results,469
67.json,timing,15,13,12,13,12,13,12,13,13,12,results,469
56_parallel.json,timing,92,90,92,92,94,93,90,93,90,91,results,15887370
56.json,timing,140,139,140,139,138,139,140,140,137,143,results,15887370
55_parallel.json,timing,8,8,9,8,10,8,8,8,9,9,results,14413
55.json,timing,7,8,8,8,8,8,8,8,7,8,results,14413
103.json,timing,13,14,13,13,14,13,15,12,13,14,results,3778084
103_parallel.json,timing,7,7,10,7,7,9,7,8,7,7,results,3778084
125_parallel.json,timing,8,7,9,8,7,7,8,9,8,8,results,56205
125.json,timing,10,9,10,9,12,10,12,9,10,10,results,56205
11_parallel.json,timing,5,7,5,7,6,5,8,5,5,6,results,326559
11.json,timing,8,9,8,8,8,8,8,9,8,9,results,326559
137.json,timing,12,11,13,12,12,11,12,12,12,13,results,233930
137_parallel.json,timing,11,11,11,9,11,10,10,10,11,9,results,233930
20_parallel.json,timing,8,8,8,10,8,9,8,8,8,9,results,251068
20.json,timing,14,14,14,15,14,15,13,15,14,14,results,251068
98_parallel.json,timing,52,49,49,51,51,50,50,50,50,50,results,40855663
98.json,timing,93,87,86,86,89,92,85,86,90,85,results,40855663
54_parallel.json,timing,7,7,8,6,8,7,7,7,7,7,results,4801
54.json,timing,6,6,6,5,5,6,5,6,6,6,results,4801
107_parallel.json,timing,753,753,755,783,760,751,753,779,778,758,results,537352263
107.json,timing,1153,1024,1017,1020,1017,1019,1016,1018,1014,1021,results,537352263
38.json,timing,220,221,219,218,221,218,218,225,219,221,results,105742741
38_parallel.json,timing,150,127,130,130,129,129,130,129,130,131,results,105742741
45.json,timing,9,8,8,8,8,8,8,8,8,8,results,6272
45_parallel.json,timing,7,7,7,6,7,6,6,7,7,6,results,6272
7.json,timing,11,11,12,11,12,11,11,11,11,11,results,699302
7_parallel.json,timing,8,6,7,6,7,6,7,7,7,6,results,699302
73.json,timing,22,23,24,23,23,23,23,23,22,23,results,1639421
73_parallel.json,timing,19,17,19,20,18,18,20,20,21,20,results,1639421
111_parallel.json,timing,15,13,15,15,16,15,14,16,15,15,results,1957551
111.json,timing,16,16,16,16,17,16,16,17,16,16,results,1957551
1_parallel.json,timing,2,1,1,2,1,1,1,1,1,1,results,79851
1.json,timing,1,1,1,1,1,1,1,1,1,1,results,79851
87.json,timing,9,8,9,10,9,8,9,9,9,8,results,758411
87_parallel.json,timing,6,7,6,6,6,7,6,8,6,6,results,758411
24_parallel.json,timing,3,2,2,2,2,2,2,2,3,2,results,4582
24.json,timing,3,3,3,3,3,3,3,3,3,3,results,4582
30_parallel.json,timing,357,362,361,354,361,359,361,362,353,357,results,232039659
30.json,timing,450,455,454,453,453,452,456,451,457,455,results,232039659
80.json,timing,13,12,12,12,12,13,12,12,12,12,results,1459345
80_parallel.json,timing,11,7,8,8,7,9,7,8,8,7,results,1459345
105.json,timing,378,373,376,376,373,380,375,373,376,374,results,183537163
105_parallel.json,timing,221,220,224,217,227,221,219,221,233,220,results,183537163
114.json,timing,44,42,44,42,44,41,43,42,43,43,results,19424781
114_parallel.json,timing,31,30,29,27,28,27,27,26,27,27,results,19424781
102_parallel.json,timing,11,11,13,12,11,13,11,12,13,15,results,2809424
102.json,timing,24,24,25,24,23,25,24,25,24,24,results,2809424
109.json,timing,13,12,13,12,13,12,12,12,12,11,results,978405
109_parallel.json,timing,12,12,12,11,12,13,12,14,12,11,results,978405
74.json,timing,142,141,155,145,148,146,147,145,146,145,results,38686327
74_parallel.json,timing,69,67,66,67,66,64,68,67,70,66,results,38686327
26_parallel.json,timing,7,7,7,7,7,7,8,7,7,7,results,25033
26.json,timing,7,6,7,7,6,7,6,6,7,6,results,25033
31.json,timing,17,18,18,17,17,18,17,18,17,18,results,6672465
31_parallel.json,timing,8,10,7,10,7,7,8,8,10,7,results,6672465
