135b_no_rr_top.json,timing,3689,3178,2801,2825,2933,2974,2833,2939,2946,2809,2807,2794,2720,2768,2848,2919,2981,2746,2748,2799,2973,2871,3008,2850,2797,2805,2797,2768,2918,2780,2884,2912,2749,3070,2789,2806,2783,2926,2755,2716,2942,2788,2799,2773,2752,2910,2738,2791,2758,2956,2884,2743,2888,2730,2764,2884,2846,2938,2756,2753,2751,2859,2865,2957,2832,2795,2772,2754,3036,2981,2826,2913,2928,2885,2835,2759,2782,3028,2791,2759,3043,2796,2761,2952,2786,2823,2789,2835,2849,2901,2760,2896,2785,2778,2734,2758,2822,2755,2740,2963,results,2263957167
135b_rr_top.json,timing,2970,2801,2551,2714,2621,2729,2952,2674,2529,2559,2531,2498,2528,2485,2693,2437,2394,2436,2459,2395,2564,2452,2589,2488,2484,2541,2485,2533,2573,2603,2597,2499,2463,2622,2648,2424,2548,2598,2513,2589,2556,2621,2509,2485,2452,2577,2471,2699,2612,2475,2598,2621,2493,2527,2453,2708,2588,2525,2540,2604,2561,2564,2588,2559,2636,2695,2486,2628,2586,2592,2575,2578,2544,2593,2529,2516,2674,2518,2597,2821,2638,2588,2577,2551,2585,2526,2580,2578,2628,2681,2542,2742,2652,2745,2531,2625,2708,2638,2590,2663,results,2263957167
135b.json,timing,3926,3450,3832,5000,2853,2786,2790,2753,2829,2763,2826,2778,2817,2788,2768,2826,2844,2829,2869,2831,2821,2845,2818,2872,2818,2849,2812,2791,2803,2816,2765,2765,2816,2813,2842,2778,2764,2811,2758,2808,2851,2813,2893,2803,2737,2784,2719,2733,2739,2736,2736,2754,2782,2764,2750,2750,2753,2784,2727,2734,2750,2735,2737,2762,2748,2739,2759,2745,2740,2754,2742,2719,2743,2745,2743,2761,2742,2966,2846,2773,2780,2764,2744,2760,2750,2738,2767,2761,2735,2747,2717,2748,2780,2813,2809,2794,2770,2850,2821,2740,results,2263957167
126b_no_rr_top.json,timing,9304,9037,8125,8329,8279,10051,8830,7496,8725,8922,results,3136348028
126b_rr_top.json,timing,17351,10782,12353,10294,7458,9089,14469,8952,10614,13348,results,3136348028
126b_rr_top.json,timing,13124,results,3136348028
126b_rr_top.json,timing,10684,7113,10827,8095,10616,8054,8979,9508,8563,7393,results,3136348028
126b_no_rr_top.json,timing,8756,9525,7764,8225,8497,8079,7048,8323,7110,8476,results,3136348028
135b_no_rr_top.json,timing,4009,3721,3408,3286,3042,2790,2771,3092,2976,2815,results,2263957167
135b_rr_top.json,timing,3108,3006,2516,2454,2503,2510,2450,2644,2727,2596,results,2263957167
126b_no_rr_top.json,timing,8670,9680,7411,8407,7178,8730,9239,8817,8471,7812,results,3136348028
126b_rr_top.json,timing,9134,8249,7751,8547,7671,8012,8412,8085,9718,8001,results,3136348028
135b_no_rr_top.json,timing,3638,results,2263957167
135b_rr_top.json,timing,3221,results,2263957167
135b_no_rr_top.json,timing,4044,results,2263957167
135b_rr_top.json,timing,3454,results,2263957167
126b_rr_top.json,timing,14024,results,3136348028
126b_rr_top.json,timing,9596,results,3136348028
126b_no_rr_top.json,timing,9596,results,3136348028
126b_no_rr_top.json,timing,11974,7809,8996,7700,8665,8122,8242,7842,8995,7668,results,3136348028
126b_rr_top.json,timing,10017,11128,11194,9285,12226,11343,11754,11672,10565,11571,results,3136348028
