duration(µs),method,variant,query
9801,./plans_organized_16/29/29_parallel.json,0
15402,./plans_organized_16/29/29.json,0
20456,./plans_organized_16/46/46_parallel.json,0
19542,./plans_organized_16/46/46.json,0
103621,./plans_organized_16/144/144.json,0
172025,./plans_organized_16/144/144_parallel.json,0
12283,./plans_organized_16/48/48.json,0
10972,./plans_organized_16/48/48_parallel.json,0
12168,./plans_organized_16/89/89_parallel.json,0
12128,./plans_organized_16/89/89.json,0
35821,./plans_organized_16/77/77.json,0
70989,./plans_organized_16/77/77_parallel.json,0
7688,./plans_organized_16/57/57.json,0
5969,./plans_organized_16/57/57_parallel.json,0
20929,./plans_organized_16/86/86.json,0
15750,./plans_organized_16/86/86_parallel.json,0
44658,./plans_organized_16/131/131_parallel.json,0
23724,./plans_organized_16/131/131.json,0
12883,./plans_organized_16/90/90.json,0
13464,./plans_organized_16/90/90_parallel.json,0
142217,./plans_organized_16/32/32_parallel.json,0
60789,./plans_organized_16/32/32.json,0
24720,./plans_organized_16/117/117.json,0
18095,./plans_organized_16/117/117_parallel.json,0
19729,./plans_organized_16/119/119_parallel.json,0
14953,./plans_organized_16/119/119.json,0
12871,./plans_organized_16/25/25_parallel.json,0
14102,./plans_organized_16/25/25.json,0
11481,./plans_organized_16/3/3_parallel.json,0
12641,./plans_organized_16/3/3.json,0
94793,./plans_organized_16/84/84_parallel.json,0
28456,./plans_organized_16/84/84.json,0
103683,./plans_organized_16/104/104_parallel.json,0
50834,./plans_organized_16/104/104.json,0
12734,./plans_organized_16/94/94_parallel.json,0
8180,./plans_organized_16/94/94.json,0
30811,./plans_organized_16/118/118.json,0
26234,./plans_organized_16/118/118_parallel.json,0
20879,./plans_organized_16/121/121.json,0
24988,./plans_organized_16/121/121_parallel.json,0
23284,./plans_organized_16/128/128_parallel.json,0
19576,./plans_organized_16/128/128.json,0
5143,./plans_organized_16/19/19_parallel.json,0
3898,./plans_organized_16/19/19.json,0
146977,./plans_organized_16/47/47.json,0
676212,./plans_organized_16/47/47_parallel.json,0
5420,./plans_organized_16/23/23.json,0
5664,./plans_organized_16/23/23_parallel.json,0
9067,./plans_organized_16/16/16.json,0
7484,./plans_organized_16/16/16_parallel.json,0
13971,./plans_organized_16/110/110.json,0
19583,./plans_organized_16/110/110_parallel.json,0
15087,./plans_organized_16/27/27.json,0
12652,./plans_organized_16/27/27_parallel.json,0
27936,./plans_organized_16/61/61.json,0
27809,./plans_organized_16/61/61_parallel.json,0
13566,./plans_organized_16/12/12.json,0
14698,./plans_organized_16/12/12_parallel.json,0
1883282,./plans_organized_16/108/108.json,0
9562609,./plans_organized_16/108/108_parallel.json,0
130120,./plans_organized_16/88/88_parallel.json,0
46804,./plans_organized_16/88/88.json,0
47559,./plans_organized_16/42/42.json,0
42977,./plans_organized_16/42/42_parallel.json,0
22977,./plans_organized_16/127/127_parallel.json,0
20091,./plans_organized_16/127/127.json,0
20722,./plans_organized_16/67/67_parallel.json,0
16296,./plans_organized_16/67/67.json,0
295870,./plans_organized_16/56/56_parallel.json,0
168412,./plans_organized_16/56/56.json,0
11948,./plans_organized_16/55/55_parallel.json,0
8948,./plans_organized_16/55/55.json,0
17819,./plans_organized_16/103/103.json,0
44020,./plans_organized_16/103/103_parallel.json,0
12878,./plans_organized_16/125/125_parallel.json,0
11703,./plans_organized_16/125/125.json,0
9326,./plans_organized_16/11/11_parallel.json,0
11075,./plans_organized_16/11/11.json,0
12681,./plans_organized_16/137/137.json,0
18686,./plans_organized_16/137/137_parallel.json,0
16798,./plans_organized_16/20/20_parallel.json,0
14649,./plans_organized_16/20/20.json,0
369246,./plans_organized_16/98/98_parallel.json,0
104700,./plans_organized_16/98/98.json,0
10020,./plans_organized_16/54/54_parallel.json,0
6630,./plans_organized_16/54/54.json,0
8413853,./plans_organized_16/107/107_parallel.json,0
1296448,./plans_organized_16/107/107.json,0
249810,./plans_organized_16/38/38.json,0
1159595,./plans_organized_16/38/38_parallel.json,0
13295,./plans_organized_16/45/45.json,0
10597,./plans_organized_16/45/45_parallel.json,0
17031,./plans_organized_16/7/7.json,0
14313,./plans_organized_16/7/7_parallel.json,0
29863,./plans_organized_16/73/73.json,0
35734,./plans_organized_16/73/73_parallel.json,0
32594,./plans_organized_16/111/111_parallel.json,0
21659,./plans_organized_16/111/111.json,0
4412,./plans_organized_16/1/1_parallel.json,0
3545,./plans_organized_16/1/1.json,0
10380,./plans_organized_16/87/87.json,0
11076,./plans_organized_16/87/87_parallel.json,0
5721,./plans_organized_16/24/24_parallel.json,0
3665,./plans_organized_16/24/24.json,0
3379026,./plans_organized_16/30/30_parallel.json,0
514976,./plans_organized_16/30/30.json,0
13080,./plans_organized_16/80/80.json,0
15403,./plans_organized_16/80/80_parallel.json,0
413948,./plans_organized_16/105/105.json,0
1596611,./plans_organized_16/105/105_parallel.json,0
49611,./plans_organized_16/114/114.json,0
174578,./plans_organized_16/114/114_parallel.json,0
22637,./plans_organized_16/102/102_parallel.json,0
28813,./plans_organized_16/102/102.json,0
15470,./plans_organized_16/109/109.json,0
18156,./plans_organized_16/109/109_parallel.json,0
170131,./plans_organized_16/74/74.json,0
385294,./plans_organized_16/74/74_parallel.json,0
9276,./plans_organized_16/26/26_parallel.json,0
8142,./plans_organized_16/26/26.json,0
20180,./plans_organized_16/31/31.json,0
40944,./plans_organized_16/31/31_parallel.json,0
