100.json,timing,23,18,18,19,19,18,19,19,18,19,results,303210
100_parallel.json,timing,23,23,25,23,24,24,23,25,23,22,results,303210
72_parallel.json,timing,28,25,25,24,25,27,24,25,25,25,results,1582060
72.json,timing,21,19,19,19,19,20,20,19,18,18,results,1582060
18_parallel.json,timing,11,11,11,11,11,11,11,11,10,11,results,63500
18.json,timing,8,9,8,8,10,8,8,8,8,8,results,63500
106.json,timing,14,15,14,14,15,14,15,14,14,14,results,569476
106_parallel.json,timing,18,16,17,16,17,17,17,16,17,17,results,569476
50_parallel.json,timing,8,8,8,7,8,7,8,8,7,8,results,9812
50.json,timing,7,7,7,7,7,7,7,6,7,7,results,9812
52.json,timing,492,429,432,427,425,426,433,427,428,427,results,228748307
52_parallel.json,timing,501,443,444,445,446,450,441,445,442,449,results,228748307
2_parallel.json,timing,32,30,30,29,30,31,30,29,29,29,results,10220614
2.json,timing,22,23,22,21,20,22,23,23,21,21,results,10220614
115_parallel.json,timing,105,107,106,105,107,106,107,106,106,108,results,43927632
115.json,timing,98,98,103,100,97,102,97,98,98,98,results,43927632
36.json,timing,9,8,8,8,13,8,8,8,8,8,results,52313
36_parallel.json,timing,10,10,10,10,9,10,10,10,10,10,results,52313
53.json,timing,12,13,11,13,12,12,12,13,11,13,results,913441
53_parallel.json,timing,16,16,17,16,15,17,16,15,16,15,results,913441
78.json,timing,10,12,10,11,10,12,10,10,11,10,results,426751
78_parallel.json,timing,15,15,15,17,16,15,15,15,15,15,results,426751
8.json,timing,11,10,11,10,11,11,10,11,10,12,results,481420
8_parallel.json,timing,12,11,12,12,12,13,13,12,12,12,results,481420
91.json,timing,18,18,17,18,17,19,19,18,17,19,results,4197329
91_parallel.json,timing,22,22,22,22,23,23,23,23,22,23,results,4197329
65.json,timing,15,14,14,14,14,15,14,15,14,14,results,33955
65_parallel.json,timing,19,18,18,18,18,18,18,18,17,18,results,33955
96_parallel.json,timing,36,38,37,37,38,36,34,36,35,35,results,2016238
96.json,timing,28,29,29,28,27,29,28,28,29,29,results,2016238
64_parallel.json,timing,27,27,26,26,28,28,27,28,28,29,results,692609
64.json,timing,21,21,22,21,20,21,20,21,21,21,results,692609
83_parallel.json,timing,19,19,17,18,18,17,18,18,18,18,results,2323452
83.json,timing,15,13,15,14,14,13,14,14,14,13,results,2323452
66.json,timing,18,17,17,19,18,19,18,19,18,18,results,82213
66_parallel.json,timing,20,20,20,21,21,21,20,21,20,21,results,82213
82.json,timing,16,16,15,16,15,15,15,16,16,15,results,1771584
82_parallel.json,timing,19,19,19,18,18,19,18,19,18,19,results,1771584
95_parallel.json,timing,32,34,33,36,33,35,34,34,34,34,results,4254157
95.json,timing,23,24,23,24,23,22,23,23,23,23,results,4254157
35.json,timing,13,18,13,15,13,14,13,15,14,13,results,3169724
35_parallel.json,timing,17,17,15,16,17,16,17,17,16,17,results,3169724
28.json,timing,45,43,44,45,46,44,44,46,44,45,results,16049150
28_parallel.json,timing,55,51,52,52,54,55,53,50,55,53,results,16049150
14_parallel.json,timing,9,9,9,9,9,9,9,9,9,9,results,200
14.json,timing,8,8,8,7,8,7,8,8,7,7,results,200
136_parallel.json,timing,518,499,500,499,501,496,501,497,502,498,results,255355807
136.json,timing,489,488,494,495,490,490,498,488,490,491,results,255355807
4_parallel.json,timing,14,14,13,14,13,15,13,14,13,14,results,1709781
4.json,timing,12,11,12,11,11,11,11,12,11,12,results,1709781
124.json,timing,20,21,21,21,21,20,20,20,21,21,results,6351775
124_parallel.json,timing,25,25,25,25,26,25,25,26,25,25,results,6351775
138.json,timing,145,142,141,141,144,141,141,140,143,143,results,15677331
138_parallel.json,timing,144,146,148,142,143,142,144,143,141,145,results,15677331
13.json,timing,9,9,9,9,10,9,9,9,9,9,results,315516
13_parallel.json,timing,11,11,11,11,10,11,12,11,11,11,results,315516
10.json,timing,11,11,10,10,10,10,11,10,10,11,results,780683
10_parallel.json,timing,13,15,12,12,13,13,12,13,12,12,results,780683
6.json,timing,5,5,5,4,4,4,6,4,4,4,results,428612
6_parallel.json,timing,7,6,6,6,6,6,6,6,6,6,results,428612
112.json,timing,14,13,13,13,14,14,13,15,13,13,results,1839326
112_parallel.json,timing,19,19,21,23,20,20,20,21,20,21,results,1839326
133.json,timing,39,39,40,40,37,40,40,41,37,41,results,13971410
133_parallel.json,timing,43,44,44,42,43,42,43,41,44,41,results,13971410
39.json,timing,19,19,20,20,19,20,19,19,18,19,results,2034610
39_parallel.json,timing,20,20,22,22,21,21,20,21,21,21,results,2034610
63.json,timing,11,10,9,10,10,10,10,10,10,10,results,8893
63_parallel.json,timing,12,13,11,12,12,12,12,11,14,11,results,8893
41_parallel.json,timing,7,5,6,5,5,7,5,5,6,6,results,1717
41.json,timing,6,5,5,6,5,5,5,5,5,5,results,1717
71.json,timing,179,178,179,179,174,176,177,182,173,177,results,58623592
71_parallel.json,timing,182,179,187,179,185,186,181,186,183,185,results,58623592
129_parallel.json,timing,22,22,21,22,22,21,21,21,22,23,results,914210
129.json,timing,16,17,17,17,17,17,15,18,18,16,results,914210
59_parallel.json,timing,481,472,481,470,466,470,474,478,471,470,results,88962973
59.json,timing,485,490,482,492,487,490,480,493,488,489,results,88962973
9_parallel.json,timing,20,17,17,17,17,19,18,18,19,19,results,698213
9.json,timing,12,13,12,14,12,13,12,14,12,13,results,698213
134_parallel.json,timing,17,17,16,18,17,17,17,17,17,18,results,16698
134.json,timing,14,15,14,14,14,14,15,13,14,15,results,16698
132_parallel.json,timing,19,18,18,19,18,18,18,19,18,19,results,96484
132.json,timing,15,16,16,16,16,16,16,15,16,16,results,96484
43_parallel.json,timing,21,22,23,23,25,25,24,25,21,22,results,7661811
43.json,timing,18,19,19,19,20,19,19,18,19,18,results,7661811
51.json,timing,185,190,192,191,189,191,184,190,192,189,results,86914174
51_parallel.json,timing,192,196,194,189,189,186,187,189,187,186,results,86914174
34.json,timing,1470,1128,1116,1121,1119,1121,1125,1122,1126,1127,results,593169291
34_parallel.json,timing,1176,1123,1122,1125,1129,1126,1127,1128,1124,1124,results,593169291
37_parallel.json,timing,26,19,18,18,18,19,19,19,18,19,results,1633681
37.json,timing,14,13,15,13,13,13,14,14,13,14,results,1633681
40.json,timing,6,6,7,6,7,6,6,7,6,6,results,28565
40_parallel.json,timing,8,8,7,8,7,7,7,7,8,7,results,28565
49_parallel.json,timing,48,53,50,49,52,50,49,52,50,49,results,18597973
49.json,timing,51,51,49,50,49,54,51,49,51,49,results,18597973
116.json,timing,13,13,12,13,12,13,12,13,12,13,results,986987
116_parallel.json,timing,16,15,15,15,15,16,15,15,15,15,results,986987
97.json,timing,124,124,128,125,125,124,128,125,125,125,results,56359398
97_parallel.json,timing,129,129,126,126,128,129,127,128,126,128,results,56359398
33_parallel.json,timing,14,13,13,13,12,13,13,13,14,13,results,6299
33.json,timing,10,11,10,10,10,10,10,10,10,10,results,6299
29_parallel.json,timing,15,15,14,15,14,14,15,15,16,15,results,595820
29.json,timing,12,13,11,12,12,12,12,11,11,12,results,595820
46_parallel.json,timing,22,22,21,21,23,21,21,22,22,22,results,454094
46.json,timing,17,17,16,16,17,16,17,18,17,16,results,454094
144.json,timing,90,88,86,86,87,87,85,83,85,85,results,18762969
144_parallel.json,timing,100,100,101,98,97,101,102,103,101,97,results,18762969
48.json,timing,11,10,10,10,10,10,10,10,10,10,results,224
48_parallel.json,timing,12,12,12,12,12,12,13,13,12,13,results,224
89_parallel.json,timing,15,15,15,15,16,15,15,15,15,15,results,1356723
89.json,timing,11,10,10,10,10,11,10,11,10,10,results,1356723
77.json,timing,30,31,30,30,30,29,30,30,30,31,results,5982882
77_parallel.json,timing,35,36,35,36,35,35,35,35,35,35,results,5982882
57.json,timing,6,6,6,5,6,6,6,6,6,6,results,5091
57_parallel.json,timing,7,7,7,7,7,7,7,7,7,7,results,5091
86.json,timing,18,15,17,16,17,15,15,15,16,15,results,209182
86_parallel.json,timing,20,19,19,19,20,20,19,19,19,20,results,209182
131_parallel.json,timing,24,24,24,23,23,23,24,25,23,26,results,2863626
131.json,timing,22,23,22,22,21,23,23,22,22,22,results,2863626
90.json,timing,11,11,11,12,11,11,11,11,11,11,results,582617
90_parallel.json,timing,14,14,13,14,13,14,13,14,13,13,results,582617
32_parallel.json,timing,56,55,55,54,55,55,54,55,57,54,results,19402569
32.json,timing,48,49,49,51,47,48,49,49,47,47,results,19402569
117.json,timing,22,22,23,23,23,21,22,22,23,22,results,354388
117_parallel.json,timing,26,26,26,26,26,27,26,25,27,26,results,354388
119_parallel.json,timing,14,14,14,14,15,14,14,15,14,14,results,1936953
119.json,timing,14,12,12,13,13,12,12,12,12,12,results,1936953
25_parallel.json,timing,15,15,14,15,15,15,15,15,15,15,results,176191
25.json,timing,12,13,11,13,11,12,12,13,11,13,results,176191
3_parallel.json,timing,12,13,12,12,12,13,12,13,12,12,results,1458075
3.json,timing,10,10,9,9,10,9,9,10,9,10,results,1458075
84_parallel.json,timing,28,28,27,29,29,29,28,28,28,27,results,10993951
84.json,timing,26,25,27,26,27,26,26,25,25,25,results,10993951
104_parallel.json,timing,43,45,44,45,43,46,42,44,42,43,results,11075893
104.json,timing,40,39,39,41,38,39,40,38,38,39,results,11075893
94_parallel.json,timing,12,11,12,11,12,12,12,11,12,12,results,1100297
94.json,timing,8,7,7,7,9,7,7,7,8,7,results,1100297
118.json,timing,29,27,27,26,26,27,28,27,26,27,results,554302
118_parallel.json,timing,34,34,32,34,33,33,33,34,33,32,results,554302
121.json,timing,17,18,17,18,16,17,17,17,16,19,results,1116000
121_parallel.json,timing,19,18,18,18,18,18,19,18,19,19,results,1116000
128_parallel.json,timing,21,21,20,21,20,21,22,21,21,20,results,454094
128.json,timing,17,15,17,16,17,17,16,15,16,16,results,454094
19_parallel.json,timing,4,4,5,4,4,4,4,5,4,4,results,10895
19.json,timing,3,3,3,3,3,3,3,3,3,3,results,10895
47.json,timing,124,127,123,127,137,129,127,127,127,128,results,60601561
47_parallel.json,timing,145,137,132,133,132,128,127,127,128,133,results,60601561
23.json,timing,5,5,5,5,4,4,4,5,4,4,results,144017
23_parallel.json,timing,6,6,7,6,6,6,6,6,6,6,results,144017
16.json,timing,8,7,8,7,8,8,7,9,7,7,results,245567
16_parallel.json,timing,10,9,10,10,10,9,10,10,9,10,results,245567
110.json,timing,12,11,12,11,11,12,12,11,11,11,results,1104151
110_parallel.json,timing,18,17,18,17,18,17,17,18,17,17,results,1104151
27.json,timing,13,13,12,14,12,13,12,12,13,13,results,42036
27_parallel.json,timing,15,14,15,15,15,14,15,14,15,15,results,42036
61.json,timing,19,19,20,20,20,19,20,19,20,20,results,868310
61_parallel.json,timing,27,27,27,28,27,27,26,28,28,27,results,868310
12.json,timing,12,11,11,11,11,11,11,12,11,11,results,1018612
12_parallel.json,timing,15,15,16,15,16,15,15,16,15,16,results,1018612
108.json,timing,1128,1126,1125,1126,1120,1123,1120,1126,1128,1122,results,593169291
108_parallel.json,timing,1119,1121,1122,1120,1124,1122,1128,1123,1119,1126,results,593169291
88_parallel.json,timing,40,31,32,32,32,33,32,31,31,31,results,10223864
88.json,timing,28,30,30,29,29,29,29,29,28,27,results,10223864
42.json,timing,29,30,30,29,30,29,30,29,30,30,results,896180
42_parallel.json,timing,37,37,37,38,37,36,34,37,39,38,results,896180
127_parallel.json,timing,20,19,21,20,19,19,19,21,19,19,results,490921
127.json,timing,16,14,16,15,15,15,14,15,14,16,results,490921
67_parallel.json,timing,14,16,15,15,16,15,14,15,15,14,results,469
67.json,timing,12,13,12,13,12,12,13,12,13,13,results,469
56_parallel.json,timing,141,143,143,140,141,141,141,140,140,140,results,15887370
56.json,timing,143,149,140,138,138,139,138,138,142,138,results,15887370
55_parallel.json,timing,11,11,10,11,11,11,11,10,11,11,results,14413
55.json,timing,9,7,8,7,8,8,7,8,8,8,results,14413
103.json,timing,14,15,13,16,14,15,15,14,16,13,results,3778084
103_parallel.json,timing,16,16,16,15,17,15,18,18,16,15,results,3778084
125_parallel.json,timing,11,11,12,11,12,11,12,11,12,11,results,56205
125.json,timing,10,10,9,10,10,10,10,10,9,10,results,56205
11_parallel.json,timing,11,10,10,11,10,10,10,11,10,10,results,326559
11.json,timing,9,8,8,9,8,8,9,8,8,8,results,326559
137.json,timing,12,11,11,11,12,12,11,12,11,12,results,233930
137_parallel.json,timing,15,14,15,15,14,15,15,14,14,15,results,233930
20_parallel.json,timing,17,16,18,17,16,17,17,16,17,17,results,251068
20.json,timing,14,14,13,14,13,14,13,14,14,14,results,251068
98_parallel.json,timing,98,100,95,95,96,94,98,97,95,95,results,40855663
98.json,timing,89,89,87,88,89,87,86,87,91,88,results,40855663
54_parallel.json,timing,9,10,9,9,9,9,9,8,9,8,results,4801
54.json,timing,7,6,5,6,6,5,6,5,5,6,results,4801
107_parallel.json,timing,1028,1160,1026,1020,1021,1014,1023,1027,1022,1016,results,537352263
107.json,timing,1024,1018,1019,1017,1023,1016,1020,1023,1024,1019,results,537352263
38.json,timing,222,218,218,220,216,217,219,217,220,218,results,105742741
38_parallel.json,timing,236,224,221,221,224,221,224,221,224,226,results,105742741
45.json,timing,8,8,8,8,8,7,7,8,7,8,results,6272
45_parallel.json,timing,9,9,10,9,10,9,9,9,9,10,results,6272
7.json,timing,11,11,11,12,11,13,11,11,11,11,results,699302
7_parallel.json,timing,14,14,13,14,13,13,13,13,13,13,results,699302
73.json,timing,23,23,24,22,22,22,22,21,22,24,results,1639421
73_parallel.json,timing,29,32,31,29,31,30,30,30,29,29,results,1639421
111_parallel.json,timing,23,22,22,21,22,21,22,22,22,22,results,1957551
111.json,timing,18,16,17,17,15,17,18,17,16,17,results,1957551
1_parallel.json,timing,3,2,2,2,2,2,2,3,2,2,results,79851
1.json,timing,1,1,1,1,1,1,1,1,1,1,results,79851
87.json,timing,9,10,8,8,9,8,10,9,8,9,results,758411
87_parallel.json,timing,11,11,11,11,11,12,11,12,11,12,results,758411
24_parallel.json,timing,4,4,4,4,4,4,4,4,4,4,results,4582
24.json,timing,3,3,3,3,3,3,3,3,3,3,results,4582
30_parallel.json,timing,454,457,453,455,453,456,455,450,455,454,results,232039659
30.json,timing,455,450,450,448,447,447,451,447,450,450,results,232039659
80.json,timing,13,12,13,13,13,12,13,12,13,12,results,1459345
80_parallel.json,timing,16,14,13,14,15,15,15,14,15,15,results,1459345
105.json,timing,376,367,368,372,365,366,369,367,365,373,results,183537163
105_parallel.json,timing,375,381,378,371,367,371,369,372,370,369,results,183537163
114.json,timing,46,45,42,43,42,44,42,45,43,45,results,19424781
114_parallel.json,timing,54,52,52,51,54,53,50,54,52,50,results,19424781
102_parallel.json,timing,30,29,29,29,30,29,30,31,30,30,results,2809424
102.json,timing,25,24,24,24,24,24,25,24,25,24,results,2809424
109.json,timing,12,11,12,12,12,12,12,11,12,11,results,978405
109_parallel.json,timing,18,19,18,18,18,18,18,18,18,18,results,978405
74.json,timing,144,146,141,144,141,147,141,145,142,146,results,38686327
74_parallel.json,timing,172,161,160,170,172,169,169,170,172,168,results,38686327
26_parallel.json,timing,9,9,8,8,10,8,8,8,8,8,results,25033
26.json,timing,7,7,6,6,6,7,6,6,7,8,results,25033
31.json,timing,17,17,18,17,17,18,17,17,17,17,results,6672465
31_parallel.json,timing,20,19,18,19,19,18,18,19,19,21,results,6672465
