11b_rr_top.json,timing,292,275,268,244,266,245,252,248,247,238,242,255,240,240,244,240,249,243,244,239,244,241,237,247,237,241,245,241,245,240,244,240,248,243,247,242,249,244,242,240,252,243,247,244,241,247,236,246,245,242,243,239,244,239,239,238,244,249,240,249,244,246,249,244,250,242,241,243,238,245,244,246,243,244,245,245,240,244,245,246,241,248,245,240,240,243,250,244,238,251,243,243,241,245,247,243,260,262,247,243,results,1432288
11b_no_rr_top.json,timing,299,270,278,257,254,239,237,254,245,251,247,246,247,249,252,249,248,250,246,245,247,246,248,252,248,245,247,246,248,247,245,241,244,247,245,246,248,248,247,246,249,252,249,238,246,248,246,242,238,245,247,245,246,248,244,244,248,249,246,247,245,241,255,240,246,244,249,240,244,245,245,244,248,248,249,244,247,246,243,244,246,245,246,249,242,248,244,245,257,245,249,244,247,245,250,241,244,245,246,252,results,1432288
